time tau_xy tau_yz tau_xz sigma_xy sigma_yz sigma_xz
122860.0000 -0.0636 0.2113 0.0298 2.6794 2.7769 2.6941
122870.0000 0.0746 0.0536 0.0587 2.6029 2.7314 2.6921
122880.0000 0.1518 0.1310 -0.0245 2.6394 2.5718 2.6195
122890.0000 0.1337 0.1884 -0.0498 2.6417 2.7356 2.5382
122900.0000 0.1164 0.1384 -0.1244 2.6911 2.5767 2.7067
122910.0000 0.1125 0.0705 -0.0067 2.6525 2.6971 2.9027
122920.0000 0.0698 0.2207 0.0150 2.7605 2.9113 2.7880
122930.0000 0.1066 0.1857 -0.0410 2.8369 2.9737 2.7233
122940.0000 0.1513 0.3521 -0.0230 2.7360 2.9733 2.7672
122950.0000 0.2976 0.2196 -0.0689 2.8288 2.9148 2.7212
122960.0000 0.1291 0.2024 -0.0202 2.7610 2.8037 2.8702
122970.0000 0.1132 0.0404 -0.1243 2.7650 2.9803 2.6963
122980.0000 0.0469 0.0881 0.1122 2.6536 2.8507 2.8179
122990.0000 -0.0234 0.2266 -0.1319 2.7563 2.8496 2.6268
123000.0000 0.0042 0.4265 0.0654 2.6301 2.9265 2.5623
123010.0000 -0.1894 0.2991 0.1330 2.7499 2.6307 2.6427
123020.0000 -0.0496 0.1021 -0.0649 2.7474 2.6414 2.5838
123030.0000 0.0029 -0.0012 -0.0897 2.6422 2.5227 2.6469
123040.0000 -0.0416 0.0818 0.1295 2.5235 2.6445 2.4901
123050.0000 -0.1199 0.2291 0.0807 2.5578 2.6551 2.7067
123060.0000 0.0638 0.0763 -0.0646 2.6046 2.7880 2.6764
123070.0000 -0.1256 0.2195 -0.0215 2.7134 2.7463 2.7585
123080.0000 0.0330 0.1125 -0.0219 2.7895 2.8579 2.8143
123090.0000 -0.0376 0.0307 -0.0274 2.7943 2.8281 2.7803
123100.0000 0.0171 0.0870 -0.0319 2.7923 2.9659 2.7437
123110.0000 -0.0703 -0.0349 0.0209 2.7211 2.7003 2.9302
123120.0000 0.0036 0.0417 0.0183 2.7981 2.6863 2.6845
123130.0000 0.0172 0.1491 0.1490 2.6383 2.7665 2.7098
123140.0000 0.0169 0.3032 0.1216 2.7047 2.9383 2.8908
123150.0000 0.0423 0.1250 0.2745 2.5568 2.8131 2.9344
123160.0000 0.0805 0.1844 -0.0136 2.5508 2.6990 2.7204
123170.0000 0.0085 0.0848 0.0418 2.7050 2.7203 2.7617
123180.0000 0.0452 -0.0021 0.0387 2.5856 2.6222 2.8132
123190.0000 -0.0782 0.0830 -0.0050 2.4731 2.5495 2.6991
123200.0000 -0.0293 0.0774 0.0836 2.5265 2.6646 2.6894
123210.0000 0.0644 0.0666 -0.0045 2.6257 2.5813 2.7761
123220.0000 -0.0941 0.0865 0.0532 2.4804 2.6101 2.6539
123230.0000 -0.0587 0.0295 0.1436 2.4776 2.5609 2.5697
123240.0000 -0.0873 0.0144 0.1509 2.6672 2.6440 2.5454
123250.0000 -0.1959 -0.0090 0.1736 2.4627 2.5850 2.3766
123260.0000 -0.1995 0.0992 0.1531 2.5609 2.6774 2.5231
123270.0000 -0.2660 -0.0622 0.1244 2.6390 2.6274 2.6326
123280.0000 -0.0764 -0.0727 0.2143 2.7552 2.6719 2.7318
123290.0000 -0.0747 0.0215 0.1684 2.8405 2.6309 2.5025
123300.0000 -0.1865 -0.0588 0.1430 2.6591 2.5558 2.7195
123310.0000 -0.1545 -0.1232 0.3413 2.6022 2.5799 2.6196
123320.0000 -0.1535 0.0732 0.1025 2.7968 2.7064 2.6745
123330.0000 -0.0846 -0.0091 -0.1304 2.7666 2.5289 2.8536
123340.0000 -0.0514 0.0477 -0.1268 2.7399 2.7164 2.7125
123350.0000 -0.1054 0.0005 -0.0005 2.8385 2.5743 2.7740
123360.0000 0.0068 -0.0453 0.1862 2.7148 2.6998 2.8967
123370.0000 -0.2589 -0.0486 0.1502 2.7975 2.6563 2.7216
123380.0000 -0.1263 -0.0837 0.2774 2.6213 2.7089 2.5953
123390.0000 -0.1328 0.0754 0.0740 2.5783 2.8230 2.7271
123400.0000 -0.1432 -0.0289 0.1689 2.6582 2.7147 2.7790
123410.0000 -0.0814 0.1248 0.1843 2.6935 2.7565 2.8858
123420.0000 -0.2145 0.0399 0.0807 2.7393 2.7709 2.9764
123430.0000 -0.2644 -0.0158 -0.0235 2.7013 2.9125 2.7773
123440.0000 -0.1199 0.0809 0.0201 2.8570 2.7379 2.9213
123450.0000 0.0240 0.0232 0.0415 2.6729 2.8358 2.7448
123460.0000 -0.0856 -0.1057 -0.0533 2.5829 2.8156 2.7614
123470.0000 -0.1551 -0.0667 -0.0775 2.6246 2.6403 2.6486
123480.0000 -0.0966 -0.0208 -0.0268 2.6436 2.6817 2.6372
123490.0000 -0.2261 0.0874 0.0551 2.7896 2.8916 2.7426
123500.0000 -0.1466 -0.0127 0.0634 2.7498 2.7489 2.7044
123510.0000 -0.1109 -0.0503 0.0942 2.7114 2.6651 2.6647
123520.0000 -0.0806 0.0171 0.1863 2.6833 2.7922 2.7797
123530.0000 0.0704 0.0998 -0.0037 2.7170 2.8212 2.8773
123540.0000 -0.0189 0.0609 -0.0474 2.8241 3.0076 2.8997
123550.0000 -0.0337 0.0263 -0.0869 2.6528 2.8525 2.7874
123560.0000 -0.1075 0.0234 0.0597 2.7673 2.7768 2.6760
123570.0000 -0.1110 0.0592 0.0818 2.7657 2.7672 2.7044
123580.0000 -0.0641 0.0133 0.1880 2.7855 2.8021 2.8428
123590.0000 -0.1210 0.0365 0.0135 2.7689 2.7885 2.6563
123600.0000 -0.2506 -0.0642 -0.0097 2.7614 2.7725 2.5600
123610.0000 -0.2331 -0.0725 0.0039 2.8339 2.6696 2.6731
123620.0000 -0.3141 -0.0972 -0.1713 2.6422 2.7692 2.7570
123630.0000 -0.2112 -0.0645 -0.1713 2.6579 2.7448 2.6920
123640.0000 -0.1653 0.1066 -0.0352 2.5893 2.7978 2.4736
123650.0000 -0.0487 0.1008 0.0280 2.6427 2.7840 2.6258
123660.0000 -0.1388 -0.0816 0.0999 2.5198 2.6354 2.5719
123670.0000 -0.2383 -0.1640 0.1495 2.5804 2.7791 2.5011
123680.0000 -0.0423 -0.1164 0.0597 2.5665 2.8440 2.6422
123690.0000 -0.2585 -0.0777 -0.0079 2.5592 2.7353 2.7180
123700.0000 -0.1205 -0.0618 0.1048 2.6191 2.7208 2.6231
123710.0000 -0.2889 -0.1497 0.0745 2.6477 2.7111 2.6188
123720.0000 -0.1933 -0.0486 0.0257 2.6100 2.7006 2.8680
123730.0000 -0.2485 -0.1632 0.0968 2.5912 2.7293 2.8279
123740.0000 -0.3045 -0.1356 -0.0509 2.6689 2.6126 2.7319
123750.0000 -0.2575 -0.0728 -0.0768 2.7360 2.7337 2.6879
123760.0000 -0.2634 -0.1257 -0.0202 2.7257 2.7257 2.7022
123770.0000 -0.2887 -0.1189 -0.0756 2.6272 2.6099 2.7102
123780.0000 -0.2856 -0.0797 0.0092 2.7795 2.5750 2.7360
123790.0000 -0.0804 0.0710 0.0190 2.6509 2.6321 2.8279
123800.0000 -0.1560 0.0093 0.0522 2.6704 2.6317 2.7870
123810.0000 -0.1682 -0.0776 0.0597 2.6759 2.6840 2.7082
123820.0000 -0.2185 -0.0292 0.0638 2.6217 2.5414 2.8038
123830.0000 -0.2182 -0.0651 0.1653 2.5570 2.6645 2.5924
123840.0000 -0.0349 -0.0378 0.2219 2.6208 2.5857 2.5801
123850.0000 -0.1541 -0.1185 0.2427 2.8225 2.8507 2.7683
123860.0000 -0.1146 -0.0927 0.3336 2.7500 2.8010 2.6240
123870.0000 -0.2313 -0.0316 0.0637 2.7938 2.5918 2.7262
123880.0000 -0.1236 -0.0332 0.1043 2.7344 2.8908 2.7437
123890.0000 -0.1689 -0.0387 0.0357 2.7098 2.8622 2.7086
123900.0000 -0.2158 -0.1829 0.1482 2.6896 2.6903 2.6583
123910.0000 -0.2508 -0.0485 0.2383 2.6235 2.6404 2.6849
123920.0000 -0.2479 -0.1057 0.3321 2.6741 2.8173 2.6771
123930.0000 -0.2239 -0.2171 0.1270 2.7080 2.7683 2.6129
123940.0000 -0.2073 -0.1759 0.0956 2.6724 2.8628 2.6859
123950.0000 -0.0847 -0.0535 0.1390 2.6883 2.7808 2.8430
123960.0000 -0.1120 -0.1919 -0.0061 2.7060 2.6817 2.9309
123970.0000 -0.1885 -0.0567 0.0079 2.7629 2.6622 2.6745
123980.0000 -0.1370 -0.1547 -0.0054 2.7046 2.6939 2.5926
123990.0000 -0.2676 -0.1228 0.0766 2.6303 2.6680 2.7208
124000.0000 -0.2017 -0.1091 -0.0471 2.7626 3.0224 2.7542
124010.0000 -0.2391 0.0439 -0.1085 2.9399 2.7456 2.7399
124020.0000 -0.1396 0.0203 0.0193 2.7717 2.8644 2.6645
124030.0000 -0.1600 0.0073 -0.0067 2.7953 2.7906 2.5819
124040.0000 -0.1696 -0.0366 0.0340 2.5662 2.7454 2.5591
124050.0000 -0.2360 -0.0797 -0.1481 2.6363 2.7462 2.4842
124060.0000 -0.2912 0.0733 -0.0565 2.6696 2.7294 2.5727
124070.0000 -0.3262 -0.1478 -0.2032 2.7432 2.7468 2.6893
124080.0000 -0.1868 -0.1396 0.1101 2.6818 2.8391 2.5786
124090.0000 -0.3026 -0.0766 -0.0054 2.7838 2.7430 2.8032
124100.0000 -0.0617 -0.1763 -0.0870 2.7479 2.8336 2.7941
124110.0000 -0.3795 -0.0232 0.0415 2.6769 2.7612 2.7208
124120.0000 -0.2234 -0.1492 -0.1194 2.6993 2.6877 2.9008
124130.0000 -0.2548 -0.1792 -0.1486 2.7306 2.7949 2.6870
124140.0000 -0.2284 -0.0751 -0.1131 2.7552 2.8129 2.7414
124150.0000 -0.1661 0.0410 -0.0103 2.7171 2.7553 2.7019
124160.0000 -0.1572 -0.0789 -0.1552 2.7447 2.7349 2.6546
124170.0000 -0.0795 -0.0055 -0.1109 2.7434 2.9844 2.7705
124180.0000 -0.1173 -0.0788 0.0817 2.8212 2.8710 2.6958
124190.0000 -0.1167 -0.1684 -0.0066 2.8443 2.8335 2.8300
124200.0000 -0.0326 -0.0983 0.1110 2.9498 2.8393 2.7101
124210.0000 -0.1386 -0.0300 -0.0169 2.8875 2.8723 2.8653
124220.0000 -0.1578 -0.1496 -0.0120 2.8540 2.7429 2.7631
124230.0000 -0.0211 -0.2150 0.0110 2.9497 2.9400 2.8786
124240.0000 -0.0879 -0.2431 -0.1225 2.7467 2.9580 2.9141
124250.0000 -0.0677 -0.2871 0.0852 2.9927 2.9136 2.7808
124260.0000 -0.1149 -0.1117 -0.0617 2.7854 2.8007 2.7580
124270.0000 -0.1334 -0.1222 -0.1274 2.8639 2.8775 2.8003
124280.0000 -0.1283 -0.0676 -0.1942 2.8375 2.8541 2.8393
124290.0000 0.0046 -0.0583 -0.0083 2.8445 2.8834 2.7977
124300.0000 -0.0501 -0.0041 -0.1013 2.7663 2.9245 2.8199
124310.0000 -0.1314 -0.0389 -0.0350 2.7800 2.7467 2.7473
124320.0000 -0.1139 -0.1057 -0.0851 2.8565 2.8436 2.7895
124330.0000 -0.0331 -0.1101 0.0300 2.8475 2.7541 2.8789
124340.0000 0.1073 0.0689 -0.0778 2.9054 2.7881 2.8768
124350.0000 0.0342 0.0510 -0.0820 2.9322 2.6913 2.7669
124360.0000 0.0596 0.0031 0.0666 3.0177 2.7391 2.8146
124370.0000 0.0033 0.0282 0.0471 2.9665 2.9147 3.0926
124380.0000 0.0692 0.0535 -0.0070 2.8712 2.9528 2.8947
124390.0000 -0.0002 0.0162 -0.0146 2.7372 2.8145 2.8927
124400.0000 0.0118 -0.1518 -0.0487 2.8078 2.9425 2.9626
124410.0000 -0.0639 -0.0928 -0.0074 2.9613 3.1462 2.9135
124420.0000 -0.0711 0.0457 -0.0348 2.8948 2.8962 2.7780
124430.0000 -0.0662 0.0587 -0.0646 2.8597 2.9264 2.8311
124440.0000 -0.0104 -0.0530 -0.0621 2.6454 2.8825 2.8215
124450.0000 -0.0422 0.0123 -0.0922 2.7937 2.7973 2.7383
124460.0000 0.0444 -0.2062 -0.0088 2.8658 2.9216 2.8035
124470.0000 0.1640 0.0383 -0.0038 2.7459 3.0013 2.7636
124480.0000 0.0861 -0.0278 0.0228 2.7534 3.0150 2.7379
124490.0000 0.1097 -0.0165 -0.1268 2.6586 2.7926 2.7811
124500.0000 0.1440 -0.0743 -0.1910 2.7674 2.8686 2.7446
124510.0000 -0.0183 -0.0486 -0.1325 2.9075 2.8638 2.6870
124520.0000 0.0700 -0.2107 -0.1256 2.8914 2.8172 2.6647
124530.0000 0.0594 -0.0436 -0.2081 2.8419 2.8680 2.6586
124540.0000 0.2705 -0.0188 -0.1774 2.9288 2.8683 2.9206
124550.0000 0.1966 -0.0770 -0.1115 2.6947 3.0012 2.8842
124560.0000 0.2655 0.0944 0.0311 2.8147 2.8528 2.8475
124570.0000 0.1134 0.0341 0.0407 2.9400 2.9463 2.6464
124580.0000 -0.0825 0.0033 0.0823 2.7238 2.9090 2.6746
124590.0000 -0.0265 -0.0337 0.0418 2.8559 2.8276 2.7536
124600.0000 0.0130 -0.0165 -0.0383 2.6941 2.6601 2.7807
124610.0000 -0.0337 0.0742 0.1007 2.9689 2.9100 2.8639
124620.0000 -0.0503 -0.0380 -0.0702 2.7750 2.8999 2.9252
124630.0000 0.0423 -0.0830 -0.1137 2.7467 2.8354 2.7974
124640.0000 -0.0107 0.0197 -0.1361 2.7002 2.9328 2.8721
124650.0000 -0.0420 -0.1183 -0.1506 2.8262 2.9413 2.7201
124660.0000 -0.1052 -0.2679 -0.1797 2.8499 2.8835 2.7622
124670.0000 0.0471 -0.1391 -0.0790 2.8354 2.9286 2.7349
124680.0000 -0.0214 -0.1612 -0.0945 2.7790 3.0735 2.8148
124690.0000 -0.0476 -0.0478 0.0357 2.8289 2.9576 2.6961
124700.0000 0.1418 -0.0642 -0.1615 2.8138 2.9383 2.7193
124710.0000 -0.0611 -0.0558 -0.0813 2.9079 2.9064 2.8142
124720.0000 0.0173 -0.0961 0.1242 2.8534 2.8558 2.7176
124730.0000 0.0008 -0.0009 -0.1082 2.8366 3.0460 2.7167
124740.0000 0.0616 -0.1027 -0.2281 2.8292 2.9430 2.6973
124750.0000 0.0150 -0.1280 -0.0421 2.7371 2.8638 2.7705
124760.0000 0.0480 -0.0569 -0.1067 2.8063 2.8504 2.9071
124770.0000 0.0908 -0.1223 -0.0412 2.7215 2.8612 2.9370
124780.0000 0.1801 -0.1529 -0.1248 2.8016 2.8444 2.7876
124790.0000 0.0281 -0.1544 0.0189 2.6756 2.6441 2.6348
124800.0000 0.0928 -0.0460 0.0340 2.8534 2.8009 2.8261
124810.0000 0.0002 -0.0562 0.0251 2.6857 2.7818 2.6894
124820.0000 0.0305 -0.1380 0.0351 2.5888 2.7434 2.7298
124830.0000 0.0910 0.0313 0.0689 2.6566 2.6559 2.7233
124840.0000 0.0643 0.0622 0.0180 2.7491 2.8307 2.7370
124850.0000 0.0989 -0.0259 0.0443 2.8002 2.8589 2.7513
124860.0000 -0.0804 0.0188 -0.1274 2.7588 2.7456 2.6808
124870.0000 -0.0221 0.0162 -0.1303 2.6795 2.8646 2.6661
124880.0000 -0.0536 0.0398 -0.1322 2.6244 2.6483 2.6489
124890.0000 -0.0226 -0.0549 0.0705 2.7895 2.7002 2.7512
124900.0000 -0.0195 0.3380 -0.0507 2.6869 2.8132 2.5563
124910.0000 -0.0876 0.1583 -0.1382 2.6688 2.7927 2.6358
124920.0000 -0.1051 0.0417 -0.1042 2.6320 2.7037 2.7178
124930.0000 0.0344 -0.0199 -0.0877 2.6031 2.6731 2.6341
124940.0000 -0.1441 0.0361 -0.1981 2.6249 2.7496 2.7762
124950.0000 -0.1194 0.0421 -0.1866 2.6565 2.7483 2.7427
124960.0000 -0.0626 0.0270 0.0318 2.8029 2.8530 2.7830
124970.0000 -0.1620 0.1025 -0.1151 2.8720 2.7774 2.7993
124980.0000 -0.1970 0.0298 -0.0976 2.7111 2.7359 2.6216
124990.0000 -0.2041 0.0185 -0.2077 2.7019 2.6499 2.6802
125000.0000 -0.1133 0.0764 0.0676 2.6850 2.7471 2.6477
125010.0000 -0.0276 0.0937 0.0673 2.7262 2.7353 2.5217
125020.0000 0.0003 0.2579 0.0875 2.7095 2.7713 2.6039
125030.0000 0.0808 0.1273 0.0602 2.7396 2.7805 2.7657
125040.0000 0.0492 -0.0889 0.2213 2.6358 2.9930 2.5857
125050.0000 0.0201 0.1327 0.0526 2.5975 2.7886 2.6458
125060.0000 0.0083 0.0261 0.0595 2.7166 2.8382 2.8350
125070.0000 0.0674 0.0133 0.1644 2.6314 2.7953 2.7803
125080.0000 0.0647 0.0038 0.1448 2.6475 2.8157 2.8628
125090.0000 0.0360 -0.0731 0.2366 2.6242 2.6501 2.7907
125100.0000 0.0696 0.1012 0.2060 2.6020 2.5836 2.9692
125110.0000 0.0105 -0.0573 0.1741 2.6943 2.8005 2.9929
125120.0000 -0.0110 -0.0656 0.0684 2.7351 2.6160 2.8069
125130.0000 -0.0121 0.0497 0.2165 2.8174 2.7487 2.9276
125140.0000 0.0049 0.0467 0.1800 2.6522 2.8292 2.8921
125150.0000 0.0259 -0.0219 0.1060 2.5820 2.8385 2.8990
125160.0000 -0.0216 0.1183 0.1822 2.6873 2.6572 2.8729
125170.0000 0.0330 0.0787 -0.0075 2.6949 2.8008 2.5264
125180.0000 -0.0802 0.2044 0.0714 2.6710 2.7794 2.4747
125190.0000 -0.1579 0.1489 0.0874 2.6479 2.6939 2.7668
125200.0000 -0.1707 0.1401 0.1773 2.6491 2.7068 2.7189
125210.0000 -0.0410 0.1652 0.0432 2.6761 2.7747 2.7515
125220.0000 -0.2486 0.0701 0.0452 2.6620 2.9559 2.6896
125230.0000 -0.0952 -0.0549 0.1238 2.7639 2.9381 2.7927
125240.0000 -0.1734 0.0429 0.2508 2.5940 2.7991 2.7612
125250.0000 -0.1447 0.0845 0.1510 2.6812 2.8995 2.7062
125260.0000 -0.2763 -0.0326 0.1366 2.6793 2.8114 2.7049
125270.0000 -0.2407 -0.0857 -0.0623 2.7826 2.8384 2.7914
125280.0000 -0.0839 -0.0125 0.0516 2.6575 2.8207 2.7299
125290.0000 -0.1457 0.0203 0.1609 2.8463 2.6820 2.6741
125300.0000 -0.1378 0.0298 0.0223 2.5882 2.7283 2.7875
125310.0000 -0.1454 0.0464 -0.0128 2.7507 2.7894 2.7354
125320.0000 -0.1434 0.1393 -0.0701 2.5438 2.7277 2.5648
125330.0000 -0.1144 -0.0631 0.1013 2.7697 2.7488 2.6114
125340.0000 -0.1658 0.0660 0.0358 2.8650 2.8370 2.6812
125350.0000 -0.0171 0.2273 0.2002 2.8793 2.9074 2.8502
125360.0000 0.0714 0.1335 -0.0119 2.6738 2.8264 2.6543
125370.0000 -0.0194 0.1467 -0.0248 2.6845 2.7601 2.6712
125380.0000 -0.0417 0.1268 -0.0807 2.6716 2.8270 2.6125
125390.0000 -0.0585 0.1899 0.0994 2.7751 2.8772 2.5687
125400.0000 -0.1803 0.1778 0.0769 2.6798 3.0725 2.6917
125410.0000 -0.1800 0.0370 -0.0258 2.8043 2.9037 2.7838
125420.0000 -0.1255 0.1388 -0.0088 2.7516 2.8651 2.7939
125430.0000 -0.0322 0.1034 -0.0531 2.6994 2.9466 2.9123
125440.0000 -0.2206 0.1143 -0.0919 2.6400 2.7945 2.8168
125450.0000 -0.1608 0.0417 -0.0414 2.7330 2.9592 2.8007
125460.0000 -0.1479 0.2014 -0.1162 2.7344 2.9048 2.8299
125470.0000 -0.1061 0.0260 -0.0671 2.6774 2.8273 2.5761
125480.0000 -0.1764 0.0198 -0.0402 2.7164 2.8535 2.6686
125490.0000 -0.2115 0.0451 -0.0833 2.7782 2.6560 2.8365
125500.0000 -0.1516 0.2062 0.1132 2.7672 2.8001 2.7219
125510.0000 -0.2720 0.0388 0.0391 2.7247 2.7143 2.8955
125520.0000 -0.0952 0.0115 0.0007 2.7780 2.8272 2.8363
125530.0000 -0.0852 -0.0147 -0.0087 2.8592 2.7675 2.7747
125540.0000 -0.0588 0.1358 -0.0827 2.8020 2.7629 2.8298
125550.0000 -0.0362 0.1237 0.0336 2.8985 2.8193 2.9726
125560.0000 -0.1085 0.1775 0.0501 2.8503 2.7705 2.8275
125570.0000 -0.0554 -0.0056 0.0381 2.7894 2.7522 2.8666
125580.0000 -0.0062 -0.0379 -0.0347 2.6233 2.8161 2.7382
125590.0000 -0.1207 0.0886 -0.0958 2.7204 2.7999 2.7351
125600.0000 -0.0987 0.0447 0.0907 2.8074 2.8367 2.8193
125610.0000 0.0532 0.1418 -0.0197 2.6867 2.8870 2.8296
125620.0000 0.0984 0.0125 0.0636 2.6148 2.7112 2.8691
125630.0000 -0.0193 -0.0271 -0.0971 2.6426 2.7525 2.7741
125640.0000 0.0308 0.0016 0.0295 2.5908 2.8446 2.7597
125650.0000 -0.0285 -0.1757 -0.0725 2.7243 2.6730 2.7631
125660.0000 -0.0048 -0.2185 0.0471 2.6573 2.7189 2.6916
125670.0000 -0.0655 0.0022 -0.0137 2.5332 2.8362 2.7109
125680.0000 0.0370 -0.1766 0.0315 2.8360 2.8440 2.6782
125690.0000 -0.0504 -0.1093 -0.1233 2.6743 2.7413 2.6624
125700.0000 -0.0275 -0.1096 -0.0244 2.8494 2.8241 2.7978
125710.0000 -0.1531 -0.1396 0.0466 2.7936 2.9014 2.8361
125720.0000 -0.0952 -0.1000 -0.0578 2.7181 2.8380 2.6266
125730.0000 0.0091 -0.0989 -0.0240 2.8526 2.9034 2.8019
125740.0000 0.0146 -0.1009 0.0696 2.8467 2.8257 2.5267
125750.0000 -0.0188 0.1703 0.0555 2.9364 2.8595 2.7735
125760.0000 -0.0568 0.4099 0.0643 2.7558 3.0180 2.8876
125770.0000 -0.0053 0.1207 -0.0278 2.8916 2.9510 2.6591
125780.0000 0.0613 0.1404 0.0144 2.8300 2.7979 2.5844
125790.0000 -0.0891 0.2090 0.1099 2.8924 2.7588 2.8555
125800.0000 -0.1967 0.1413 0.0187 2.7981 2.7227 2.9332
125810.0000 0.0755 0.1083 -0.0122 2.8443 2.7900 2.8430
125820.0000 -0.1243 -0.0922 -0.1827 2.7859 2.7466 2.8802
125830.0000 0.0233 0.0296 -0.1123 2.7399 2.7647 2.8553
125840.0000 -0.0925 -0.0181 -0.1561 2.7509 2.8020 2.8519
125850.0000 0.0152 0.0363 -0.0090 2.7245 2.7191 2.7631
125860.0000 0.0238 -0.1782 -0.0373 2.7112 2.7739 2.6981
125870.0000 0.0861 -0.0089 -0.1760 2.7337 2.7234 2.9139
125880.0000 0.0751 -0.0146 -0.1234 2.8601 2.6738 2.7425
125890.0000 -0.0981 -0.0547 -0.0727 2.8731 2.9124 2.7124
125900.0000 -0.0025 0.0611 0.0749 2.8917 2.6483 2.8088
125910.0000 0.2115 -0.0484 0.0083 2.8966 2.7239 2.9157
125920.0000 0.0189 -0.0473 -0.0748 2.8714 2.7808 2.9351
125930.0000 0.1740 -0.0526 0.0370 2.9285 2.8622 2.8518
125940.0000 0.0098 0.0225 0.1348 2.7214 2.7039 2.8453
125950.0000 -0.0915 -0.0168 0.0410 2.7808 2.7142 2.8357
125960.0000 -0.0110 -0.0676 0.0885 2.8050 2.7161 2.8742
125970.0000 0.0313 -0.0541 0.1674 2.8537 2.7101 2.8337
125980.0000 0.0168 -0.0663 0.1048 2.7677 2.7897 2.7773
125990.0000 0.0132 -0.1511 0.0873 2.6889 2.7936 2.7545
126000.0000 0.2450 -0.1146 0.0741 2.9522 2.6789 2.6235
126010.0000 0.2433 -0.1145 0.2981 2.8062 2.7562 2.7052
126020.0000 0.1132 -0.0186 0.1313 2.9412 2.8940 2.7102
126030.0000 0.1598 -0.1105 0.1474 2.7451 2.8054 2.7276
126040.0000 0.1396 -0.1506 0.1892 2.7894 2.7786 2.8965
126050.0000 -0.1299 0.0108 0.1595 2.7528 2.7448 2.6085
126060.0000 0.1171 -0.1605 0.1186 2.8187 2.6059 2.6463
126070.0000 0.1591 -0.0016 0.0224 2.8265 2.6065 2.6477
126080.0000 0.0500 -0.1854 0.0691 2.8901 2.6705 2.6030
126090.0000 0.0390 -0.0734 0.0964 2.9803 2.5080 2.7242
126100.0000 -0.0573 -0.1732 0.0933 3.0537 2.6209 2.6352
126110.0000 0.1055 -0.1792 0.0233 2.9942 2.8519 2.7710
126120.0000 0.1641 -0.1757 0.1495 2.6327 2.6936 2.7415
126130.0000 -0.0210 0.0450 0.0014 2.6781 2.5627 2.6483
126140.0000 0.0702 0.1340 0.2696 2.6777 2.6871 2.6542
126150.0000 -0.0359 0.0262 0.0913 2.7167 2.5845 2.5795
126160.0000 0.1282 -0.0262 0.0635 2.8157 2.6947 2.5358
126170.0000 0.1609 0.0494 0.0073 2.7578 2.7403 2.5545
126180.0000 0.2118 0.0055 0.1852 2.6992 2.7443 2.7897
126190.0000 0.1736 -0.0101 0.1224 2.6932 2.6654 2.7013
126200.0000 0.1509 0.0485 0.1156 2.8486 2.9109 2.8091
126210.0000 0.1836 0.1975 0.0137 2.6035 2.7190 2.5510
126220.0000 0.1688 -0.1012 -0.0512 2.6042 2.7770 2.7256
126230.0000 -0.0556 -0.2310 -0.1751 2.7725 3.0760 2.6372
126240.0000 0.0842 0.1052 0.0453 2.6752 2.6922 2.6727
126250.0000 0.1156 -0.1063 0.1528 2.8769 2.7766 2.5793
126260.0000 0.1904 -0.1194 0.1130 2.6952 2.8263 2.7148
126270.0000 0.0638 0.0563 -0.0088 2.7210 2.8325 2.5907
126280.0000 0.2427 0.0043 0.0843 2.6921 2.7683 2.7224
126290.0000 0.2627 -0.1427 0.0878 2.7325 2.8247 2.6394
126300.0000 0.1608 -0.1049 0.0154 2.8135 2.8432 2.7403
126310.0000 0.1026 -0.0755 -0.1079 2.7002 2.9155 2.7647
126320.0000 0.1766 -0.0052 0.0653 2.6791 2.8348 2.7581
126330.0000 0.2050 0.0961 -0.0363 2.6432 2.7242 2.6539
126340.0000 0.1482 0.0303 0.1186 2.6331 2.7567 2.6968
126350.0000 0.0529 -0.0546 0.1744 2.6862 2.6646 2.6056
126360.0000 0.2888 0.0276 -0.0035 2.6279 2.7906 2.7852
126370.0000 0.2379 -0.0101 -0.0023 2.8869 2.8132 2.8030
126380.0000 0.2395 0.0125 -0.1219 2.7558 2.7828 2.7479
126390.0000 0.2126 -0.0538 -0.0572 2.7142 2.7343 2.7272
126400.0000 0.1822 0.0155 -0.0346 2.8075 2.6502 2.7470
126410.0000 0.1268 0.0607 -0.0584 2.7553 2.7305 2.8154
126420.0000 0.0128 0.0423 -0.0783 2.7700 2.7396 2.8342
126430.0000 0.1202 0.1286 -0.0457 2.6458 2.5598 2.7662
126440.0000 0.0741 -0.0349 -0.1455 2.6595 2.6626 2.7927
126450.0000 0.1150 -0.1142 -0.1152 2.5875 2.5827 2.6392
126460.0000 0.1379 -0.1363 0.0393 2.6983 2.6447 2.7662
126470.0000 0.1257 -0.0128 -0.0495 2.6393 2.6995 2.6855
126480.0000 -0.0742 -0.0750 -0.0538 2.8282 2.7659 2.6015
126490.0000 0.0553 0.0390 0.0940 2.8005 2.7406 2.7492
126500.0000 0.0105 0.0193 0.0717 2.8449 2.6140 2.7180
126510.0000 0.0169 0.0539 0.0209 2.7859 2.6165 2.6332
126520.0000 -0.0078 -0.0258 -0.0105 2.8361 2.6905 2.6261
126530.0000 -0.0398 0.0005 0.0176 2.8241 2.8095 2.7021
126540.0000 0.0728 0.0685 -0.0023 2.8182 2.6922 2.5728
126550.0000 0.1483 -0.0317 0.0209 2.8573 2.7560 2.7727
126560.0000 0.1204 0.0582 -0.0131 2.6217 2.7499 2.7139
